EmpID,Total Employment Time,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Turnover,Age
1058,853,27,2516,9,0,0,2,2,0,5,1,10,73,1,2,1,1,3,0,80
1059,853,27,928,0,0,2,2,0,0,5,4,10,30,0,0,3,1,3,0,48
1060,709,26,2474,1,0,2,1,0,4,5,9,10,59,0,1,2,1,3,1,46
1061,853,26,1737,2,0,2,2,1,0,5,11,10,68,0,3,2,1,3,0,29
1062,298,27,93,0,4,2,0,1,1,5,4,10,56,1,2,1,1,3,1,53
1063,853,27,1137,1,0,1,1,2,0,5,0,10,38,0,1,2,1,3,0,77
1064,160,27,2716,7,4,2,0,1,3,5,6,10,73,1,4,0,1,3,1,35
1065,853,27,983,2,0,0,2,2,0,5,4,10,30,1,3,3,1,3,0,27
1066,415,27,2664,3,0,1,2,2,4,5,2,10,53,1,2,2,1,3,0,41
1067,853,27,435,8,0,2,0,2,0,5,6,10,73,0,4,1,1,3,0,74
1068,853,27,1900,6,0,1,1,1,0,5,23,10,59,0,1,3,1,3,0,24
1069,220,26,466,9,0,1,1,1,2,5,9,10,38,0,3,3,1,3,0,47
1070,111,26,2893,4,0,1,2,2,2,5,11,10,59,1,1,1,1,3,1,24
1071,573,27,117,5,4,0,0,1,1,5,6,10,47,1,1,1,1,3,1,54
1072,853,27,2707,0,0,2,2,1,0,5,6,10,53,0,0,3,1,3,0,45
1073,853,27,1676,1,0,1,0,0,0,5,6,10,38,1,4,2,1,3,0,24
1074,693,27,2375,7,4,1,0,2,4,5,9,10,47,1,0,0,1,3,0,39
1075,206,27,2178,2,0,2,1,0,1,5,4,10,30,1,0,1,1,3,0,54
1076,250,27,438,3,0,0,2,1,3,5,10,10,3,0,4,3,1,3,1,79
1077,853,27,77,8,0,0,1,2,0,5,22,10,38,0,1,2,1,3,0,30
1078,499,27,180,6,0,0,2,2,4,5,0,10,38,0,0,0,1,3,1,25
1079,427,26,1836,9,0,2,1,0,2,5,15,10,50,0,2,0,1,3,1,22
1080,853,26,1335,4,0,2,2,0,0,5,7,10,30,1,1,3,1,3,0,34
1081,266,27,1593,2,4,0,1,1,1,5,9,10,47,1,0,0,1,3,1,57
1082,645,27,2441,3,0,2,1,1,3,5,9,10,73,1,3,1,1,3,0,46
1083,853,27,1970,4,0,2,0,0,0,5,0,10,70,0,0,0,1,3,0,60
1084,853,27,2391,5,0,0,2,1,0,5,5,10,4,1,4,2,1,3,0,33
1085,853,27,2240,6,0,0,1,0,0,5,9,10,48,1,3,0,1,3,0,70
1086,659,27,1537,7,0,0,0,2,4,5,6,10,70,0,1,2,1,3,1,49
1087,431,27,2388,8,0,2,0,1,4,5,6,10,76,0,3,1,1,3,0,48
1088,205,27,1890,9,0,0,1,1,2,5,9,10,38,0,4,3,1,3,1,31
1089,238,27,1286,0,0,1,0,2,1,5,23,10,41,0,1,1,1,3,0,69
1090,853,26,1279,1,0,2,2,0,0,5,6,10,73,0,1,0,1,3,0,57
1091,775,22,663,6,0,0,1,2,1,3,11,10,70,1,0,2,1,3,1,36
1092,853,22,1887,6,0,2,2,0,0,3,6,10,18,0,2,0,1,3,0,52
1093,853,22,919,4,0,0,1,1,0,3,4,10,30,0,0,3,1,3,0,43
1094,853,23,1438,2,0,2,0,0,0,3,6,10,38,0,3,2,1,3,0,28
1095,853,23,1181,9,0,1,0,2,0,3,4,10,30,0,2,0,1,3,0,81
1096,303,22,20,6,0,2,2,1,4,3,18,10,51,0,0,1,1,3,1,50
1097,223,22,1243,7,0,0,1,1,1,3,6,10,73,1,2,0,1,3,0,23
1098,182,22,2609,5,4,2,0,2,1,3,10,10,30,1,0,3,1,3,0,29
1099,335,22,2394,7,0,2,0,1,3,3,6,10,47,0,3,2,1,3,1,51
1100,853,22,487,2,0,1,2,2,0,3,6,10,47,1,4,0,1,3,0,58
1101,853,22,1372,8,0,1,0,1,0,3,4,10,30,0,4,3,1,3,0,78
1102,853,23,1843,2,0,2,0,1,0,3,9,10,41,0,1,2,1,3,0,69
1103,722,22,480,0,4,1,2,2,1,3,19,10,69,1,0,3,1,3,0,65
1104,853,22,1932,6,0,2,2,2,0,3,10,10,70,1,0,0,1,3,0,27
1105,730,22,1872,5,4,0,0,0,4,3,9,10,73,0,2,2,1,3,1,74
1106,853,23,1105,0,0,1,1,2,0,3,0,10,48,1,3,2,1,3,0,28
1107,853,23,98,0,0,0,0,1,0,3,23,10,47,0,3,2,1,3,0,30
1108,853,22,691,8,0,1,0,0,0,3,9,10,37,1,4,1,1,3,0,53
1109,25,22,2777,2,4,1,2,1,3,3,6,10,47,0,4,0,1,3,1,41
1110,853,23,1497,4,0,1,1,2,0,3,9,10,38,0,0,2,1,3,0,35
1111,396,22,1870,0,4,1,0,1,3,3,19,10,69,0,4,3,1,3,1,70
1112,853,22,1698,3,0,1,0,1,0,3,4,10,59,0,4,2,1,3,0,47
1113,853,22,1632,4,0,0,1,1,0,3,9,10,48,0,0,0,1,3,0,46
1114,853,22,1399,5,0,1,2,1,0,3,9,10,47,0,2,3,1,3,0,62
1115,853,22,317,6,0,0,0,1,0,3,6,10,73,1,1,3,1,3,0,25
1116,199,22,2437,7,4,1,0,0,4,3,6,10,18,1,4,0,1,3,0,38
1117,125,22,808,8,4,1,2,2,2,3,9,10,73,1,3,0,1,3,1,25
1118,69,22,2631,9,0,1,1,2,3,3,4,10,59,1,0,0,1,3,1,46
1119,431,22,349,0,0,2,2,1,1,3,6,10,47,0,4,2,1,3,1,28
1120,853,22,2141,1,0,2,1,2,0,3,13,10,2,0,1,0,1,3,0,54
1121,853,21,83,2,0,2,2,0,0,3,0,10,48,0,2,3,1,3,0,41
1122,339,21,2081,3,0,0,2,1,3,3,9,10,73,0,4,1,1,3,1,47
1123,853,21,272,4,0,1,1,0,0,3,6,10,48,0,3,1,1,3,0,57
1124,22,21,2100,5,0,1,0,0,1,3,4,10,73,0,3,1,1,3,1,36
1125,853,23,179,9,0,0,1,1,0,3,0,10,48,1,2,1,1,3,0,31
1126,554,23,2810,4,4,2,2,2,3,3,4,10,30,1,4,0,1,3,1,63
1127,853,23,1602,5,0,1,0,0,0,3,9,10,73,1,4,1,1,3,0,21
1128,853,23,1649,0,0,2,1,1,0,3,9,10,73,0,2,1,1,3,0,65
1129,715,23,1738,1,4,1,1,1,2,3,6,10,76,0,3,1,1,3,1,66
1130,853,22,2595,7,0,0,0,1,0,3,20,10,45,0,2,0,1,3,0,25
1131,853,22,2626,2,0,2,1,1,0,3,19,10,53,0,1,2,1,3,0,27
1132,679,22,1144,4,4,0,1,0,1,3,0,10,47,0,2,3,1,3,0,59
1133,263,22,1433,5,4,1,1,1,4,3,0,10,30,0,2,1,1,3,1,73
1134,375,22,1913,0,4,2,2,2,3,3,9,10,73,0,0,2,1,3,1,26
1135,853,22,189,1,0,1,0,2,0,3,4,10,55,1,3,3,1,3,0,58
1136,853,22,1857,7,0,1,0,2,0,3,6,10,28,1,3,0,1,3,0,76
1137,853,22,370,2,0,1,2,1,0,3,6,10,47,1,1,2,1,3,0,68
1138,41,22,738,3,0,1,1,2,1,3,10,10,22,1,1,0,1,3,1,39
1139,122,22,2872,8,0,0,0,2,1,3,19,10,73,1,2,1,1,3,1,69
1140,853,22,218,6,0,2,2,0,0,3,4,10,30,0,1,2,1,3,0,34
1141,853,22,2718,9,0,0,0,0,0,3,6,10,49,0,1,0,1,3,0,81
1142,853,21,1589,4,0,1,1,2,0,3,14,10,22,0,0,1,1,3,0,30
1143,26,21,1841,5,0,0,0,0,2,3,6,10,48,0,2,3,1,3,1,80
1144,853,21,1090,0,0,2,1,1,0,3,23,10,59,0,0,2,1,3,0,59
1145,853,23,737,8,0,0,1,0,0,3,18,10,67,1,2,1,1,3,0,74
1146,853,23,2350,7,0,0,2,1,0,3,6,10,41,1,2,0,1,3,0,59
1147,849,23,1801,6,4,1,1,0,1,3,9,10,48,0,1,2,1,3,1,79
1148,853,23,549,5,0,2,0,2,0,3,23,10,59,0,1,1,1,3,0,79
1149,853,23,394,4,0,2,2,2,0,3,6,10,49,0,0,1,1,3,0,81
1150,853,22,2365,3,0,2,0,0,0,3,0,10,48,0,4,2,1,3,0,41
1151,853,22,319,2,0,2,0,1,0,3,6,10,47,1,0,3,1,3,0,44
1152,853,22,2086,1,0,1,0,0,0,3,4,10,30,0,3,0,1,3,0,59
1153,529,22,372,2,4,2,0,2,2,3,6,10,47,0,0,0,1,3,1,81
1154,516,22,157,3,4,1,2,1,3,3,6,10,47,0,4,1,1,3,0,35
1155,502,22,1678,4,4,0,0,2,2,3,8,10,18,0,3,1,1,3,1,71
1156,132,22,257,5,4,0,0,0,4,3,1,10,59,1,2,1,1,3,0,42
1157,853,22,1696,6,0,2,0,2,0,3,23,10,50,1,2,1,1,3,0,26
1158,605,22,2537,7,4,1,0,0,2,3,6,10,73,1,0,3,1,3,1,64
1159,853,22,1261,8,0,2,0,2,0,3,19,10,69,1,3,0,1,3,0,43
1160,177,22,1650,9,0,2,1,0,3,3,9,10,37,0,0,2,1,3,0,46
1161,853,22,371,6,0,0,1,1,0,3,24,10,63,0,3,3,1,3,0,68
1162,451,22,87,9,0,1,2,2,2,3,9,10,47,0,0,3,1,3,0,39
1163,853,21,1516,4,0,0,0,1,0,3,14,10,50,0,4,0,1,3,0,26
1164,853,21,640,5,0,2,0,1,0,3,11,10,58,0,3,1,1,3,0,72
1165,853,21,907,0,0,1,2,0,0,3,6,10,47,0,3,3,1,3,0,24
1166,853,23,2053,9,0,1,0,2,0,3,6,10,38,1,3,1,1,3,0,58
1167,853,23,451,4,0,0,1,0,0,3,6,10,47,0,3,2,1,3,0,67
1168,853,23,1866,5,0,0,0,0,0,3,6,10,7,0,4,1,1,3,0,72
1169,853,23,2125,0,0,0,1,1,0,3,6,10,53,0,0,2,1,3,0,62
1170,853,23,2599,1,0,2,2,0,0,3,21,10,47,0,1,2,1,3,0,71
1171,853,22,1065,7,0,2,0,1,0,3,6,10,47,0,2,2,1,3,0,69
1172,388,22,494,2,4,1,2,0,4,3,4,10,30,1,0,1,1,3,1,70
1173,392,22,540,0,4,1,2,0,2,3,12,10,50,0,4,3,1,3,1,54
1174,3,22,2844,1,4,1,2,2,2,3,6,10,19,0,3,3,1,3,0,49
1175,693,22,1097,2,4,1,0,1,4,3,2,10,47,0,0,0,1,3,1,26
1176,853,22,1280,3,0,0,0,1,0,3,4,10,59,0,4,1,1,3,0,62
1177,853,22,2553,4,0,0,0,2,0,3,0,10,48,0,3,1,1,3,0,54
1178,718,22,1186,5,4,0,2,1,1,3,6,10,47,1,3,2,1,3,1,63
1179,853,22,2207,6,0,2,0,0,0,3,0,10,70,1,1,0,1,3,0,32
1180,853,22,1129,7,0,1,1,0,0,3,21,10,47,1,2,2,1,3,0,78
1181,853,22,2479,8,0,1,2,1,0,3,23,10,47,1,3,1,1,3,0,29
1182,646,22,38,9,0,1,2,2,4,3,19,10,69,0,1,0,1,3,1,49
1183,853,22,1409,0,0,2,0,0,0,3,2,10,73,0,1,1,1,3,0,76
1184,506,22,465,1,0,1,1,2,1,3,23,10,38,0,2,0,1,3,0,71
1185,853,21,1818,2,0,2,0,0,0,3,7,10,30,0,3,3,1,3,0,49
1186,853,21,242,3,0,1,0,2,0,3,19,10,74,0,2,2,1,3,0,39
1187,853,21,75,4,0,2,0,0,0,3,0,10,70,0,1,2,1,3,0,25
1188,543,23,37,9,4,0,1,1,3,3,11,10,31,1,1,0,1,3,1,43
1189,698,23,2046,4,4,0,2,0,1,3,10,10,30,0,3,1,1,3,1,34
1190,376,23,427,5,4,0,1,0,2,3,15,10,59,0,2,1,1,3,1,24
1191,853,23,2679,0,0,1,1,0,0,3,23,10,10,0,1,0,1,3,0,44
1192,853,23,421,1,0,1,2,0,0,3,9,10,73,0,4,2,1,3,0,34
1193,678,22,199,7,4,1,1,2,1,3,0,10,38,0,1,1,1,3,1,72
1194,820,22,563,2,4,1,2,2,2,3,6,10,38,1,0,3,1,3,1,69
1195,24,22,734,8,2,2,2,1,3,3,23,10,38,0,2,3,1,3,1,55
1196,853,22,1392,6,0,2,2,2,0,3,10,10,4,0,3,1,1,3,0,44
1197,853,22,205,9,0,1,1,1,0,3,16,10,3,0,2,0,1,3,0,64
1198,853,22,661,4,0,0,1,1,0,3,6,10,47,0,0,1,1,3,0,70
1199,853,22,2349,5,0,1,1,1,0,3,6,10,47,0,4,3,1,3,0,72
1200,853,22,2590,0,0,2,0,0,0,3,9,10,47,0,3,1,1,3,0,45
1201,219,22,2378,1,4,0,0,1,4,3,9,10,37,1,3,0,1,3,1,68
1202,811,22,941,7,4,0,1,2,4,3,23,10,52,1,4,3,1,3,1,39
1203,853,22,1199,2,0,0,0,1,0,3,4,10,30,1,4,0,1,3,0,35
1204,312,22,1974,3,0,1,1,2,4,3,11,10,78,1,4,1,1,3,0,74
1205,853,22,2770,8,0,1,2,1,0,3,24,10,67,0,2,2,1,3,0,66
1206,201,22,2361,6,0,2,2,1,4,3,4,10,26,0,4,0,1,3,0,66
1207,853,22,1101,9,0,0,1,0,0,3,23,10,47,0,4,0,1,3,0,66
1208,659,21,1961,4,0,0,0,1,3,3,23,10,47,0,1,2,1,3,1,43
1209,853,21,895,5,0,2,0,1,0,3,23,10,38,0,3,1,1,3,0,23
1210,809,21,190,0,0,1,1,1,1,3,6,10,75,0,0,0,1,3,0,74
1211,201,23,1396,1,4,2,1,1,4,3,6,10,69,1,3,3,1,3,0,41
1212,830,23,1659,2,4,0,2,0,4,3,4,10,59,0,2,2,1,3,0,39
1213,853,23,1366,3,0,2,0,1,0,3,14,10,22,0,4,1,1,3,0,35
1214,853,23,1470,4,0,1,1,0,0,3,19,10,69,0,0,0,1,3,0,55
1215,853,23,660,5,0,0,2,2,0,3,0,10,47,0,0,3,1,3,0,39
1216,279,22,141,6,4,2,1,1,4,3,9,10,73,0,1,2,1,3,0,36
1217,629,22,1486,7,4,1,1,1,4,3,23,10,78,1,0,2,1,3,1,62
1218,853,22,2398,9,0,1,1,2,0,3,9,10,49,0,1,1,1,3,0,48
1219,429,22,1617,0,4,2,1,1,4,3,4,10,30,0,2,1,1,3,1,48
1220,475,22,2717,1,4,1,2,2,4,3,5,10,78,0,0,2,1,3,1,73
1221,292,22,1760,2,4,2,0,1,1,3,24,10,22,0,0,2,1,3,0,55
1222,277,22,2519,3,4,0,0,1,1,3,13,10,62,0,0,3,1,3,1,73
1223,853,22,1823,4,0,1,2,2,0,3,4,10,30,0,0,3,1,3,0,26
1224,237,22,1290,5,4,2,1,1,3,3,23,10,3,1,2,1,1,3,1,58
1225,853,22,1695,6,0,0,2,1,0,3,8,10,1,1,0,1,1,3,0,66
1226,853,22,954,7,0,1,0,0,0,3,6,10,27,1,3,0,1,3,0,55
1227,9,22,1067,8,0,2,2,1,4,3,1,10,30,0,3,0,1,3,1,35
1228,853,22,214,9,0,0,1,0,0,3,7,10,30,0,3,3,1,3,0,28
1229,853,22,2037,0,0,2,1,1,0,3,6,10,73,0,1,2,1,3,0,70
1230,853,22,592,1,0,0,2,2,0,3,23,10,41,0,2,3,1,3,0,48
1231,853,21,1998,2,0,0,1,2,0,3,22,10,47,0,1,1,1,3,0,28
1232,853,21,2131,3,0,1,1,0,0,3,13,10,71,0,3,2,1,3,0,75
1233,853,23,1066,9,0,1,0,1,0,3,23,10,59,1,3,0,1,3,0,30
1234,677,23,593,4,4,1,0,2,1,3,17,10,25,0,1,0,1,3,1,75
1235,853,23,2883,5,0,1,1,0,0,3,9,10,3,0,3,3,1,3,0,24
1236,299,23,2794,0,4,2,1,0,3,3,6,10,47,0,4,1,1,3,1,76
1237,534,23,2143,1,4,2,0,1,2,3,24,10,30,0,1,0,1,3,1,47
1238,418,22,329,7,4,2,1,1,4,3,4,10,30,0,3,2,1,3,1,54
1239,423,22,167,8,4,2,2,2,4,3,19,10,73,0,2,2,1,3,0,21
1240,853,22,1587,6,0,0,1,2,0,3,12,10,59,0,0,2,1,3,0,37
1241,56,22,623,9,4,0,1,0,3,3,6,10,47,0,1,1,1,3,1,30
1242,853,22,1822,4,0,1,2,1,0,3,23,10,38,0,4,1,1,3,0,63
1243,853,22,2357,5,0,0,0,2,0,3,9,10,50,0,4,3,1,3,0,43
1244,853,22,2309,0,0,2,0,0,0,3,12,10,73,1,0,1,1,3,0,68
1245,853,22,1146,1,0,1,1,2,0,3,4,10,73,1,4,3,1,3,0,61
1246,824,22,460,7,4,2,1,2,2,3,6,10,12,1,1,3,1,3,1,79
1247,853,22,1786,2,0,2,2,1,0,3,22,10,38,0,3,2,1,3,0,50
1248,304,22,2723,3,0,2,1,0,2,3,21,10,53,0,4,0,1,3,1,34
1249,282,22,579,8,0,1,0,1,3,3,6,10,28,0,0,0,1,3,1,26
1250,853,22,2583,0,0,0,1,0,0,3,11,10,48,0,1,3,1,3,0,32
1251,853,22,804,1,0,2,0,1,0,3,19,10,47,0,0,1,1,3,0,74
1252,479,21,2769,2,0,2,0,2,4,3,14,10,73,0,0,0,1,3,1,40
1253,480,21,2726,3,0,2,0,1,3,3,14,10,30,0,0,0,1,3,1,51
1254,853,23,2829,9,0,0,1,0,0,3,9,10,41,0,4,1,1,3,0,72
1255,532,23,69,4,4,1,0,2,2,3,9,10,47,0,1,1,1,3,1,38
1256,853,23,19,5,0,0,0,2,0,3,23,10,47,0,4,3,1,3,0,31
1257,853,23,334,0,0,1,1,2,0,3,4,10,30,0,0,0,1,3,0,44
1258,853,23,1304,1,0,1,2,2,0,3,0,10,38,0,3,3,1,3,0,45
1259,398,22,1533,7,4,1,0,2,3,3,9,10,47,1,4,2,1,3,0,66
1260,853,22,2676,8,0,1,1,1,0,3,14,10,50,0,0,1,1,3,0,65
1261,853,22,1562,6,0,2,2,2,0,3,6,10,47,0,2,1,1,3,0,63
1262,627,22,1140,9,4,2,0,0,3,3,4,10,30,0,2,3,1,3,0,45
1263,853,22,2750,4,0,1,1,0,0,3,18,10,38,0,2,0,1,3,0,70
1264,853,22,2859,5,0,1,2,0,0,3,6,10,25,0,2,1,1,3,0,24
1265,249,22,175,0,4,2,2,0,3,3,6,10,47,1,1,3,1,3,1,46
1266,287,22,1782,1,4,1,0,0,1,3,14,10,50,1,2,0,1,3,1,51
1267,420,22,2593,7,0,2,2,0,4,3,9,10,48,0,4,0,1,3,1,51
1268,853,22,508,2,0,2,0,1,0,3,9,10,73,0,3,2,1,3,0,61
1269,853,22,385,3,0,0,0,0,0,3,24,10,47,0,1,0,1,3,0,57
1270,301,22,21,8,0,2,2,0,4,3,6,10,47,0,2,1,1,3,1,55
1271,853,22,350,6,0,1,0,1,0,3,11,10,38,0,0,3,1,3,0,71
1272,535,22,2156,9,0,1,2,2,1,3,10,10,22,0,1,2,1,3,1,51
1273,790,21,2295,4,0,0,0,1,3,3,11,10,50,0,0,2,1,3,1,65
1274,853,21,2196,5,0,0,0,0,0,3,4,10,30,0,1,2,1,3,0,47
1275,853,23,2189,1,0,1,1,1,0,3,0,10,69,0,3,2,1,3,0,40
1276,853,23,1746,2,0,1,0,0,0,3,11,10,4,0,4,1,1,3,0,44
1277,853,23,1845,3,0,1,2,1,0,3,19,10,73,0,3,2,1,3,0,38
1278,853,23,545,4,0,1,0,1,0,3,6,10,47,0,4,0,1,3,0,67
1279,571,23,2332,5,4,2,1,0,2,3,6,10,73,0,4,1,1,3,0,28
1280,853,22,2764,3,0,1,2,2,0,3,11,10,4,1,1,2,1,3,0,78
1281,387,22,1229,8,4,2,0,1,3,3,8,10,3,0,4,3,1,3,1,54
1282,588,22,898,0,4,2,0,2,1,3,2,10,3,0,1,3,1,3,1,42
1283,853,22,775,1,0,1,2,0,0,3,10,10,26,0,0,1,1,3,0,22
1284,853,22,501,2,0,0,1,0,0,3,10,10,70,0,3,1,1,3,0,37
1285,853,22,1378,3,0,2,2,0,0,3,10,10,70,1,2,3,1,3,0,28
1286,510,22,1281,4,4,1,1,2,4,3,6,10,27,1,0,0,1,3,1,23
1287,784,22,1005,5,4,1,0,0,3,3,9,10,73,0,1,3,1,3,0,79
1288,342,22,1529,6,0,1,2,1,4,3,0,10,48,0,2,2,1,3,1,24
1289,853,22,1661,7,0,1,2,0,0,3,9,10,18,0,3,2,1,3,0,80
1290,853,22,425,8,0,1,0,0,0,3,11,10,4,0,4,1,1,3,0,26
1291,438,22,1227,9,0,0,1,2,4,3,4,10,22,0,1,0,1,3,0,34
1292,853,22,123,0,0,1,0,1,0,3,4,10,30,0,4,0,1,3,0,79
1293,665,22,240,1,0,0,1,0,4,3,23,10,48,0,0,2,1,3,0,29
1294,351,21,1807,2,0,2,1,1,4,3,23,10,47,0,2,2,1,3,0,52
1295,853,23,2360,6,0,1,0,0,0,3,9,10,41,0,3,1,1,3,0,52
1296,557,23,2164,9,4,1,1,1,1,3,6,10,4,0,0,3,1,3,1,37
1297,775,23,591,4,4,2,0,2,2,3,12,10,73,0,3,1,1,3,1,54
1298,853,23,1039,5,0,2,1,2,0,3,9,10,47,0,1,1,1,3,0,39
1299,853,23,1453,0,0,0,1,0,0,3,0,10,38,0,0,3,1,3,0,69
1300,853,23,171,1,0,0,1,2,0,3,6,10,47,0,1,1,1,3,0,55
1301,42,22,2803,3,4,2,1,2,3,3,6,10,27,0,0,3,1,3,1,72
1302,637,22,4,8,4,1,0,0,4,3,6,10,47,0,3,1,1,3,1,22
1303,853,22,637,6,0,0,0,0,0,3,8,10,2,0,2,2,1,3,0,65
1304,853,22,89,9,0,1,1,1,0,3,16,10,64,0,0,3,1,3,0,26
1305,683,22,1373,4,4,1,1,2,2,3,6,10,47,1,4,1,1,3,1,24
1306,853,22,569,5,0,2,1,1,0,3,14,10,22,1,2,2,1,3,0,25
1307,375,22,2105,0,4,0,0,0,4,3,4,10,25,1,1,1,1,3,1,41
1308,310,22,1104,1,0,1,2,0,3,3,14,10,70,0,0,0,1,3,0,42
1309,853,22,1098,7,0,2,2,1,0,3,6,10,27,0,3,3,1,3,0,42
1310,38,22,23,2,0,2,1,0,4,3,9,10,73,0,0,2,1,3,0,34
1311,223,22,200,3,0,1,2,1,2,3,4,10,68,1,0,2,1,3,0,35
1312,853,22,887,8,0,1,1,0,0,3,10,10,73,0,1,3,1,3,0,25
1313,853,22,1029,6,0,0,2,1,0,3,6,10,53,0,2,2,1,3,0,65
1314,611,22,136,9,0,0,2,0,3,3,9,10,73,0,4,0,1,3,0,26
1315,853,29,1043,4,0,2,0,2,0,0,19,10,74,0,0,3,1,3,0,66
1316,836,19,2039,1,0,2,0,0,1,1,0,10,38,0,0,2,1,3,1,67
1317,546,29,1759,3,0,1,0,1,1,0,0,10,48,0,1,3,1,3,1,72
1318,599,1,836,9,0,0,1,2,3,0,6,10,47,0,4,0,1,3,0,38
1319,93,0,839,2,0,2,2,2,1,0,8,10,45,1,0,1,1,3,1,58
1320,853,1,1139,9,0,2,1,0,0,0,23,10,10,0,4,3,1,3,0,39
1321,790,0,26,8,0,0,0,0,1,0,14,10,78,1,1,2,1,3,1,64
1322,163,0,1325,8,0,1,1,0,2,0,5,10,12,0,2,3,1,3,0,37
1323,853,1,1909,5,0,1,1,2,0,0,0,10,38,0,1,0,1,3,0,69
1324,853,0,815,3,0,2,0,1,0,0,9,10,43,0,2,2,1,3,0,36
1325,853,0,1347,8,0,0,1,2,0,0,4,10,26,0,1,0,1,3,0,40
1326,607,31,1867,6,0,1,0,2,3,0,10,10,10,1,4,3,1,3,1,45
1327,853,31,1797,9,0,2,1,2,0,0,4,10,30,1,4,2,1,3,0,62
1328,577,31,2390,4,0,2,2,0,4,2,5,10,78,1,0,2,1,3,1,47
1329,155,27,817,5,0,0,1,1,2,5,6,10,47,1,1,3,1,3,0,64
1330,290,0,1302,3,0,1,0,1,3,0,9,10,8,0,4,0,1,3,0,32
1331,853,0,1906,8,0,1,2,2,0,0,13,10,45,0,1,3,1,3,0,76
1332,853,31,277,6,0,0,1,1,0,0,23,10,38,1,2,0,1,3,0,76
1333,853,31,2816,9,0,2,0,1,0,2,6,10,47,1,1,0,1,3,0,44
1334,790,31,528,4,0,1,1,1,3,2,21,10,47,1,3,3,1,3,1,70
1335,853,27,791,4,0,0,0,0,0,5,9,10,73,0,4,0,1,3,0,75
1336,58,0,250,8,0,1,0,1,3,0,6,10,73,0,1,1,1,3,0,75
1337,95,0,1180,9,0,1,0,2,2,0,9,10,65,0,4,2,1,3,1,69
1338,853,31,2633,0,0,0,2,1,0,0,18,10,51,1,3,3,1,3,0,34
1339,520,31,2020,1,0,0,1,2,3,2,23,10,38,1,2,3,1,3,1,41
1340,302,31,832,2,0,1,1,1,3,2,10,10,30,1,4,0,1,3,1,77
1341,853,28,2297,1,0,2,2,0,0,5,4,10,30,0,2,2,1,3,0,43
1342,638,0,1883,2,0,1,1,1,3,0,0,10,48,0,0,2,1,3,1,37
1343,119,0,1484,3,0,0,1,2,4,0,18,10,50,0,4,1,1,3,0,64
1344,853,0,1376,8,0,2,0,1,0,0,9,10,38,1,4,2,1,3,0,42
1345,853,31,125,6,0,1,0,0,0,0,7,10,30,1,3,2,1,3,0,44
1346,555,31,1937,9,0,0,2,2,3,2,6,10,47,1,4,0,1,3,1,74
1347,367,31,122,4,0,2,1,0,3,2,9,10,22,1,2,1,1,3,0,27
1348,592,28,792,9,1,0,2,1,1,5,6,10,30,0,3,1,1,3,1,29
1349,502,0,1299,2,0,1,1,1,3,0,16,10,50,0,4,0,1,3,1,73
1350,853,0,1247,3,0,2,1,2,0,0,6,10,47,0,1,0,1,3,0,54
1351,853,0,666,8,0,0,2,1,0,0,6,10,76,1,4,0,1,3,0,24
1352,231,31,502,6,0,0,1,0,4,0,6,10,73,1,3,0,1,3,0,48
1353,499,31,1007,9,0,2,0,2,1,2,6,10,70,1,4,2,1,3,1,76
1354,507,28,561,9,1,1,2,0,1,5,6,10,75,0,1,3,1,3,1,63
1355,203,1,33,7,0,1,1,2,2,0,9,10,22,0,2,2,1,3,1,77
1356,818,0,2415,2,0,2,0,2,4,0,4,10,30,0,2,1,1,3,0,34
1357,18,0,2139,3,0,1,2,2,3,0,4,10,55,1,1,0,1,3,1,50
1358,170,0,1107,8,0,2,1,0,3,0,6,10,47,1,1,1,1,3,1,26
1359,853,31,1627,0,0,1,0,1,0,0,2,10,38,1,0,1,1,3,0,24
1360,853,31,768,1,0,0,1,0,0,2,6,10,73,1,0,0,3,3,0,58
1361,279,29,2320,0,1,1,0,0,4,0,0,10,70,0,1,1,0,3,0,73
1362,427,1,2928,7,0,1,2,1,3,0,9,10,73,0,0,3,0,3,1,39
1363,853,0,781,2,0,1,0,0,0,0,9,10,47,0,0,0,3,3,0,40
1364,103,0,698,3,0,0,2,2,4,0,8,10,2,1,4,0,0,3,1,49
1365,853,0,2085,8,0,0,2,1,0,0,6,10,48,1,2,3,0,3,0,40
1366,285,31,2275,6,0,0,1,2,4,2,9,10,47,1,1,2,0,3,1,73
1367,853,31,1295,9,0,2,1,2,0,2,5,10,22,0,4,0,0,3,0,32
1368,853,29,1755,6,0,2,2,2,0,0,11,10,31,0,4,3,0,3,0,29
1369,853,1,703,1,0,0,2,0,0,4,0,10,38,0,1,1,0,3,0,48
1370,853,1,2806,7,0,2,0,2,0,0,9,10,49,0,1,1,0,3,0,30
1371,510,0,2134,2,0,0,0,1,1,0,6,10,73,0,1,1,0,3,1,65
1372,853,0,1025,3,0,0,0,0,0,0,0,10,38,1,4,2,0,3,0,31
1373,354,0,2797,8,0,0,0,1,2,0,6,10,47,1,3,0,0,3,1,36
1374,853,31,2629,6,0,2,1,2,0,2,0,10,38,0,4,1,0,3,0,80
